index,article_id,legal_subject,condition,effect,condition_norm,effect_norm,article_title,content
205,53,người tái phạm,chưa được xóa án tích mà lại thực hiện hành vi phạm tội do cố ý,được xác định là tái phạm nguy hiểm,TAI_PHAM_DO_CO_Y_KHI_CHUA_XOA_AN_TICH,TAI_PHAM_NGUY_HIEM,"Tái phạm, tái phạm nguy hiểm","Điều 53. Tái phạm, tái phạm nguy hiểm
1. Tái phạm là trường hợp đã bị kết án, chưa được xóa án tích mà lại thực hiện hành vi phạm tội do cố ý hoặc thực hiện hành vi phạm tội về tội phạm rất nghiêm trọng, tội phạm đặc biệt nghiêm trọng do vô ý.
2. Những trường hợp sau đây được coi là tái phạm nguy hiểm:
a) Đã bị kết án về tội phạm rất nghiêm trọng, tội phạm đặc biệt nghiêm trọng do cố ý, chưa được xóa án tích mà lại thực hiện hành vi phạm tội về tội phạm rất nghiêm trọng, tội phạm đặc biệt nghiêm trọng do cố ý;
b) Đã tái phạm, chưa được xóa án tích mà lại thực hiện hành vi phạm tội do cố ý.
Mục 2. QUYẾT ĐỊNH HÌNH PHẠT TRONG CÁC TRƯỜNG HỢP CỤ THỂ"
206,54,người phạm tội,có ít nhất hai tình tiết giảm nhẹ theo khoản 1 Điều 51,có thể được quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng,CO_IT_NHAT_HAI_TINH_TIET_GIAM_NHE,CO_THE_GIAM_DUOI_MUC_THAP_NHAT_KHUNG_HINH_PHAT,Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng,"Điều 54. Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng
1. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng phải trong khung hình phạt liền kề nhẹ hơn của điều luật khi người phạm tội có ít nhất hai tình tiết giảm nhẹ quy định tại khoản 1 Điều 51 của Bộ luật này.
2. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng không bắt buộc phải trong khung hình phạt liền kề nhẹ hơn của điều luật đối với người phạm tội lần đầu là người giúp sức trong vụ án đồng phạm nhưng có vai trò không đáng kể.
3.[22] Trong trường hợp có đủ các điều kiện quy định tại khoản 1 hoặc khoản 2 Điều này nhưng điều luật chỉ có một khung hình phạt hoặc khung hình phạt đó là khung hình phạt nhẹ nhất, thì Tòa án có thể quyết định hình phạt dưới mức thấp nhất của khung hình phạt hoặc chuyển sang một hình phạt khác thuộc loại nhẹ hơn. Lý do của việc giảm nhẹ phải được ghi rõ trong bản án."
207,54,người phạm tội lần đầu là người giúp sức,có vai trò không đáng kể trong vụ án đồng phạm,có thể được quyết định hình phạt dưới mức thấp nhất của khung hình phạt mà không bắt buộc trong khung liền kề nhẹ hơn,DONG_PHAM_VAI_TRO_KHONG_DANG_KE,CO_THE_GIAM_DUOI_KHUNG_LIEN_KE,Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng,"Điều 54. Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng
1. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng phải trong khung hình phạt liền kề nhẹ hơn của điều luật khi người phạm tội có ít nhất hai tình tiết giảm nhẹ quy định tại khoản 1 Điều 51 của Bộ luật này.
2. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng không bắt buộc phải trong khung hình phạt liền kề nhẹ hơn của điều luật đối với người phạm tội lần đầu là người giúp sức trong vụ án đồng phạm nhưng có vai trò không đáng kể.
3.[22] Trong trường hợp có đủ các điều kiện quy định tại khoản 1 hoặc khoản 2 Điều này nhưng điều luật chỉ có một khung hình phạt hoặc khung hình phạt đó là khung hình phạt nhẹ nhất, thì Tòa án có thể quyết định hình phạt dưới mức thấp nhất của khung hình phạt hoặc chuyển sang một hình phạt khác thuộc loại nhẹ hơn. Lý do của việc giảm nhẹ phải được ghi rõ trong bản án."
208,54,người phạm tội,đủ điều kiện giảm nhẹ theo khoản 1 hoặc khoản 2 và điều luật chỉ có một khung hình phạt hoặc khung nhẹ nhất,có thể được quyết định hình phạt dưới mức thấp nhất hoặc chuyển sang hình phạt nhẹ hơn,DU_DIEU_KIEN_GIAM_NHE_DAC_BIET,CO_THE_GIAM_HINH_PHAT_HOAC_CHUYEN_HINH_PHAT_NHE_HON,Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng,"Điều 54. Quyết định hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng
1. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng phải trong khung hình phạt liền kề nhẹ hơn của điều luật khi người phạm tội có ít nhất hai tình tiết giảm nhẹ quy định tại khoản 1 Điều 51 của Bộ luật này.
2. Tòa án có thể quyết định một hình phạt dưới mức thấp nhất của khung hình phạt được áp dụng nhưng không bắt buộc phải trong khung hình phạt liền kề nhẹ hơn của điều luật đối với người phạm tội lần đầu là người giúp sức trong vụ án đồng phạm nhưng có vai trò không đáng kể.
3.[22] Trong trường hợp có đủ các điều kiện quy định tại khoản 1 hoặc khoản 2 Điều này nhưng điều luật chỉ có một khung hình phạt hoặc khung hình phạt đó là khung hình phạt nhẹ nhất, thì Tòa án có thể quyết định hình phạt dưới mức thấp nhất của khung hình phạt hoặc chuyển sang một hình phạt khác thuộc loại nhẹ hơn. Lý do của việc giảm nhẹ phải được ghi rõ trong bản án."
209,55,người phạm nhiều tội,các hình phạt chính đều là cải tạo không giam giữ,các hình phạt được cộng lại thành hình phạt chung không quá 03 năm,NHIEU_HINH_PHAT_CAI_TAO_KHONG_GIAM_GIU,TONG_HOP_KHONG_QUA_03_NAM,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
210,55,người phạm nhiều tội,các hình phạt chính đều là tù có thời hạn,các hình phạt được cộng lại thành hình phạt chung không quá 30 năm,TU_CO_THOI_HAN,TONG_HOP_KHONG_QUA_30_NAM,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
211,55,người phạm nhiều tội,bị tuyên cải tạo không giam giữ và tù có thời hạn,hình phạt cải tạo không giam giữ được chuyển đổi thành tù để tổng hợp,CO_CAI_TAO_KHONG_GIAM_GIU_VA_TU_CO_THOI_HAN,CHUYEN_DOI_DE_TONG_HOP_HINH_PHAT,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
212,55,người phạm nhiều tội,hình phạt nặng nhất là tù chung thân,hình phạt chung là tù chung thân,TU_CHUNG_THAN,TU_CHUNG_THAN,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
213,55,người phạm nhiều tội,hình phạt nặng nhất là tử hình,hình phạt chung là tử hình,HINH_PHAT_NANG_NHAT_TU_HINH,HINH_PHAT_CHUNG_TU_HINH,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
214,55,người phạm nhiều tội,bị áp dụng nhiều hình phạt tiền,các khoản tiền phạt được cộng lại thành hình phạt chung,NHIEU_HINH_PHAT_TIEN,CONG_DON_TIEN_PHAT,Quyết định hình phạt trong trường hợp phạm nhiều tội,"Điều 55. Quyết định hình phạt trong trường hợp phạm nhiều tội
Khi xét xử cùng 01 lần một người phạm nhiều tội, Tòa án quyết định hình phạt đối với từng tội và tổng hợp hình phạt theo quy định sau đây:
1. Đối với hình phạt chính:
a) Nếu các hình phạt đã tuyên cùng là cải tạo không giam giữ hoặc cùng là tù có thời hạn, thì các hình phạt đó được cộng lại thành hình phạt chung; hình phạt chung không được vượt quá 03 năm đối với hình phạt cải tạo không giam giữ, 30 năm đối với hình phạt tù có thời hạn;
b) Nếu các hình phạt đã tuyên là cải tạo không giam giữ, tù có thời hạn, thì hình phạt cải tạo không giam giữ được chuyển đổi thành hình phạt tù theo tỷ lệ cứ 03 ngày cải tạo không giam giữ được chuyển đổi thành 01 ngày tù để tổng hợp thành hình phạt chung theo quy định tại điểm a khoản 1 Điều này;
c) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tù chung thân thì hình phạt chung là tù chung thân;
d) Nếu hình phạt nặng nhất trong số các hình phạt đã tuyên là tử hình thì hình phạt chung là tử hình;
đ) Phạt tiền không tổng hợp với các loại hình phạt khác; các khoản tiền phạt được cộng lại thành hình phạt chung;
e) Trục xuất không tổng hợp với các loại hình phạt khác.
2. Đối với hình phạt bổ sung:
a) Nếu các hình phạt đã tuyên là cùng loại thì hình phạt chung được quyết định trong giới hạn do Bộ luật này quy định đối với loại hình phạt đó; riêng đối với hình phạt tiền thì các khoản tiền phạt được cộng lại thành hình phạt chung;
b) Nếu các hình phạt đã tuyên là khác loại thì người bị kết án phải chấp hành tất cả các hình phạt đã tuyên."
215,56,người đang chấp hành bản án,bị xét xử về tội đã phạm trước khi có bản án đang chấp hành,được tổng hợp hình phạt theo Điều 55,XET_XU_TOI_PHAM_TRUOC_BAN_AN_DANG_THI_HANH,TONG_HOP_HINH_PHAT_THEO_DIEU_55,Tổng hợp hình phạt của nhiều bản án,"Điều 56. Tổng hợp hình phạt của nhiều bản án
1. Trong trường hợp một người đang phải chấp hành một bản án mà lại bị xét xử về tội đã phạm trước khi có bản án này, thì Tòa án quyết định hình phạt đối với tội đang bị xét xử, sau đó quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
Thời gian đã chấp hành hình phạt của bản án trước được trừ vào thời hạn chấp hành hình phạt chung.
2. Khi xét xử một người đang phải chấp hành một bản án mà lại thực hiện hành vi phạm tội mới, Tòa án quyết định hình phạt đối với tội mới, sau đó tổng  hợp với phần hình phạt chưa chấp hành của bản án trước rồi quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
3. Trong trường hợp một người phải chấp hành nhiều bản án đã có hiệu lực pháp luật mà các hình phạt của các bản án chưa được tổng hợp, thì Chánh án Tòa án có thẩm quyền ra quyết định tổng hợp hình phạt của các bản án theo quy định tại khoản 1 và khoản 2 Điều này."
216,56,người đang chấp hành bản án,đã chấp hành một phần hình phạt của bản án trước,thời gian đã chấp hành được trừ vào hình phạt chung,DA_CHAP_HANH_MOT_PHAN_HINH_PHAT,TRU_THOI_GIAN_DA_CHAP_HANH,Tổng hợp hình phạt của nhiều bản án,"Điều 56. Tổng hợp hình phạt của nhiều bản án
1. Trong trường hợp một người đang phải chấp hành một bản án mà lại bị xét xử về tội đã phạm trước khi có bản án này, thì Tòa án quyết định hình phạt đối với tội đang bị xét xử, sau đó quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
Thời gian đã chấp hành hình phạt của bản án trước được trừ vào thời hạn chấp hành hình phạt chung.
2. Khi xét xử một người đang phải chấp hành một bản án mà lại thực hiện hành vi phạm tội mới, Tòa án quyết định hình phạt đối với tội mới, sau đó tổng  hợp với phần hình phạt chưa chấp hành của bản án trước rồi quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
3. Trong trường hợp một người phải chấp hành nhiều bản án đã có hiệu lực pháp luật mà các hình phạt của các bản án chưa được tổng hợp, thì Chánh án Tòa án có thẩm quyền ra quyết định tổng hợp hình phạt của các bản án theo quy định tại khoản 1 và khoản 2 Điều này."
217,56,người đang chấp hành bản án,thực hiện tội phạm mới trong thời gian chấp hành án,hình phạt mới được tổng hợp với phần hình phạt chưa chấp hành của bản án trước,PHAM_TOI_MOI_KHI_DANG_CHAP_HANH_AN,TONG_HOP_VOI_HINH_PHAT_CON_LAI,Tổng hợp hình phạt của nhiều bản án,"Điều 56. Tổng hợp hình phạt của nhiều bản án
1. Trong trường hợp một người đang phải chấp hành một bản án mà lại bị xét xử về tội đã phạm trước khi có bản án này, thì Tòa án quyết định hình phạt đối với tội đang bị xét xử, sau đó quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
Thời gian đã chấp hành hình phạt của bản án trước được trừ vào thời hạn chấp hành hình phạt chung.
2. Khi xét xử một người đang phải chấp hành một bản án mà lại thực hiện hành vi phạm tội mới, Tòa án quyết định hình phạt đối với tội mới, sau đó tổng  hợp với phần hình phạt chưa chấp hành của bản án trước rồi quyết định hình phạt chung theo quy định tại Điều 55 của Bộ luật này.
3. Trong trường hợp một người phải chấp hành nhiều bản án đã có hiệu lực pháp luật mà các hình phạt của các bản án chưa được tổng hợp, thì Chánh án Tòa án có thẩm quyền ra quyết định tổng hợp hình phạt của các bản án theo quy định tại khoản 1 và khoản 2 Điều này."
218,57,người chuẩn bị phạm tội,thực hiện hành vi chuẩn bị phạm tội,hình phạt được quyết định theo tội phạm tương ứng căn cứ vào tính chất và mức độ nguy hiểm của hành vi,CHUAN_BI_PHAM_TOI,QUYET_DINH_HINH_PHAT_THEO_TOI_DANH_TUONG_UNG,"Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt","Điều 57. Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt
1. Đối với hành vi chuẩn bị phạm tội và hành vi phạm tội chưa đạt, hình phạt được quyết định theo các điều của Bộ luật này về các tội phạm tương ứng tùy theo tính chất, mức độ nguy hiểm cho xã hội của hành vi, mức độ thực hiện ý định phạm tội và những tình tiết khác khiến cho tội phạm không thực hiện được đến cùng.
2. Đối với trường hợp chuẩn bị phạm tội, hình phạt được quyết định trong phạm vi khung hình phạt được quy định trong các điều luật cụ thể.
3. Đối với trường hợp phạm tội chưa đạt, nếu điều luật được áp dụng có quy định hình phạt cao nhất là tù chung thân hoặc tử hình thì áp dụng hình phạt tù không quá 20 năm; nếu là tù có thời hạn thì mức hình phạt không quá ba phần tư mức phạt tù mà điều luật quy định."
219,57,người phạm tội chưa đạt,thực hiện hành vi phạm tội chưa đạt,hình phạt được quyết định theo tội phạm tương ứng căn cứ vào tính chất và mức độ nguy hiểm của hành vi,PHAM_TOI_CHUA_DAT,QUYET_DINH_HINH_PHAT_THEO_TOI_DANH_TUONG_UNG,"Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt","Điều 57. Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt
1. Đối với hành vi chuẩn bị phạm tội và hành vi phạm tội chưa đạt, hình phạt được quyết định theo các điều của Bộ luật này về các tội phạm tương ứng tùy theo tính chất, mức độ nguy hiểm cho xã hội của hành vi, mức độ thực hiện ý định phạm tội và những tình tiết khác khiến cho tội phạm không thực hiện được đến cùng.
2. Đối với trường hợp chuẩn bị phạm tội, hình phạt được quyết định trong phạm vi khung hình phạt được quy định trong các điều luật cụ thể.
3. Đối với trường hợp phạm tội chưa đạt, nếu điều luật được áp dụng có quy định hình phạt cao nhất là tù chung thân hoặc tử hình thì áp dụng hình phạt tù không quá 20 năm; nếu là tù có thời hạn thì mức hình phạt không quá ba phần tư mức phạt tù mà điều luật quy định."
220,57,người chuẩn bị phạm tội,thực hiện hành vi chuẩn bị phạm tội,hình phạt được quyết định trong phạm vi khung hình phạt của điều luật tương ứng,CHUAN_BI_PHAM_TOI,QUYET_DINH_TRONG_KHUNG_HINH_PHAT,"Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt","Điều 57. Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt
1. Đối với hành vi chuẩn bị phạm tội và hành vi phạm tội chưa đạt, hình phạt được quyết định theo các điều của Bộ luật này về các tội phạm tương ứng tùy theo tính chất, mức độ nguy hiểm cho xã hội của hành vi, mức độ thực hiện ý định phạm tội và những tình tiết khác khiến cho tội phạm không thực hiện được đến cùng.
2. Đối với trường hợp chuẩn bị phạm tội, hình phạt được quyết định trong phạm vi khung hình phạt được quy định trong các điều luật cụ thể.
3. Đối với trường hợp phạm tội chưa đạt, nếu điều luật được áp dụng có quy định hình phạt cao nhất là tù chung thân hoặc tử hình thì áp dụng hình phạt tù không quá 20 năm; nếu là tù có thời hạn thì mức hình phạt không quá ba phần tư mức phạt tù mà điều luật quy định."
221,57,người phạm tội chưa đạt,điều luật quy định hình phạt cao nhất là tù chung thân hoặc tử hình,mức hình phạt tù không quá 20 năm,KHUNG_HINH_PHAT_CAO_NHAT_TU_CHUNG_THAN_HOAC_TU_HINH,TOI_DA_20_NAM_TU,"Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt","Điều 57. Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt
1. Đối với hành vi chuẩn bị phạm tội và hành vi phạm tội chưa đạt, hình phạt được quyết định theo các điều của Bộ luật này về các tội phạm tương ứng tùy theo tính chất, mức độ nguy hiểm cho xã hội của hành vi, mức độ thực hiện ý định phạm tội và những tình tiết khác khiến cho tội phạm không thực hiện được đến cùng.
2. Đối với trường hợp chuẩn bị phạm tội, hình phạt được quyết định trong phạm vi khung hình phạt được quy định trong các điều luật cụ thể.
3. Đối với trường hợp phạm tội chưa đạt, nếu điều luật được áp dụng có quy định hình phạt cao nhất là tù chung thân hoặc tử hình thì áp dụng hình phạt tù không quá 20 năm; nếu là tù có thời hạn thì mức hình phạt không quá ba phần tư mức phạt tù mà điều luật quy định."
222,57,người phạm tội chưa đạt,điều luật quy định hình phạt tù có thời hạn,mức hình phạt không quá ba phần tư mức phạt tù do điều luật quy định,TU_CO_THOI_HAN,TOI_DA_BA_PHAN_TU_MUC_PHAT,"Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt","Điều 57. Quyết định hình phạt trong trường hợp chuẩn bị phạm tội, phạm tội chưa đạt
1. Đối với hành vi chuẩn bị phạm tội và hành vi phạm tội chưa đạt, hình phạt được quyết định theo các điều của Bộ luật này về các tội phạm tương ứng tùy theo tính chất, mức độ nguy hiểm cho xã hội của hành vi, mức độ thực hiện ý định phạm tội và những tình tiết khác khiến cho tội phạm không thực hiện được đến cùng.
2. Đối với trường hợp chuẩn bị phạm tội, hình phạt được quyết định trong phạm vi khung hình phạt được quy định trong các điều luật cụ thể.
3. Đối với trường hợp phạm tội chưa đạt, nếu điều luật được áp dụng có quy định hình phạt cao nhất là tù chung thân hoặc tử hình thì áp dụng hình phạt tù không quá 20 năm; nếu là tù có thời hạn thì mức hình phạt không quá ba phần tư mức phạt tù mà điều luật quy định."
223,58,người đồng phạm,bị quyết định hình phạt,được xem xét theo tính chất đồng phạm và mức độ tham gia phạm tội,QUYET_DINH_HINH_PHAT_DONG_PHAM,XEM_XET_VAI_TRO_DONG_PHAM,Quyết định hình phạt trong trường hợp đồng phạm,"Điều 58. Quyết định hình phạt trong trường hợp đồng phạm
Khi quyết định hình phạt đối với những người đồng phạm, Tòa án phải xét đến tính chất của đồng phạm, tính chất và mức độ tham gia phạm tội của từng người đồng phạm.
Các tình tiết giảm nhẹ, tăng nặng hoặc loại trừ trách nhiệm hình sự thuộc người đồng phạm nào, thì chỉ áp dụng đối với người đó."
224,58,người đồng phạm,"có tình tiết giảm nhẹ, tăng nặng hoặc loại trừ trách nhiệm hình sự riêng",tình tiết đó chỉ áp dụng đối với chính người đó,TINH_TIET_CA_NHAN_DAC_THU,CHI_AP_DUNG_CHO_CHINH_CHU_THE,Quyết định hình phạt trong trường hợp đồng phạm,"Điều 58. Quyết định hình phạt trong trường hợp đồng phạm
Khi quyết định hình phạt đối với những người đồng phạm, Tòa án phải xét đến tính chất của đồng phạm, tính chất và mức độ tham gia phạm tội của từng người đồng phạm.
Các tình tiết giảm nhẹ, tăng nặng hoặc loại trừ trách nhiệm hình sự thuộc người đồng phạm nào, thì chỉ áp dụng đối với người đó."
